X,Y
120.434003081215,16.4906918251655
120.390759122628,16.4146039340103
120.453800167571,16.2774054377209
120.372150829396,16.5326264788542
120.435727478889,16.3593128425212
120.756644722334,16.8558178233972
120.675331901871,16.8089168006655
120.81918068909,16.7579222053265
120.575905144616,16.3051228810276
120.788878890154,16.4257464679633
120.701332543835,16.6317936548338
120.57042698979,16.4726101039385
120.705279798143,16.2967114834488
120.823819662446,16.64954288673
120.692637158707,16.5035628176084
120.96793114045,16.5589976592426
121.345589821039,16.6247837488478
121.364569002521,16.3948699476616
121.258002374078,16.5090412790239
120.845074652651,16.2686106834892
121.206383163625,16.1931056968577
120.921011294053,16.1642178193164
121.361635486882,15.9248452283905
121.092188081214,16.3958609007826
121.069199354443,16.310209042414
121.465312795517,16.5731152536563
121.382861512131,16.2405360336142
122.000926148374,16.4777538911525
121.861933389454,16.3587036929348
121.774229710157,16.2267240334362
121.641969824378,16.1634643886196
121.496669300247,16.0375849691806
121.657027534432,16.4495340069853
121.538921723377,16.3008336928898
121.394077360428,16.1157241728336
119.834272597557,16.3182936011227
119.85079750039,16.1346575570325
120.026370836708,15.9795419789549
119.956776107037,15.8669127193774
120.710844177201,16.109491119502
120.692869967937,15.8990164993819
120.513548432463,16.1237106670608
120.237199433752,15.9560778798064
120.466261092813,15.8307731208101
120.277055443622,15.7693531428452
120.979873901041,16.0596279602184
121.150184336627,16.0184433787097
120.721429305454,15.774461476492
120.80548913468,15.5288794685224
120.879587808344,15.2404223131746
121.292037252159,15.306391295348
121.245080642952,15.6544225013455
121.048119347733,15.3175406357498
121.101378750321,15.7879688456459
121.00820607996,15.5965294933639
122.161127313804,16.4620198017923
122.037748830329,16.088364938269
122.175645013846,16.2500323209844
121.918971855096,16.2020337876543
121.336584786857,15.7693532462067
121.547324717321,15.7281296810961
121.430005686034,15.5366728519021
121.492079662324,15.8559480819812
121.361280604123,15.220626538846
121.674243160015,16.0412218906506
120.579915505045,15.7622553804647
120.660073075296,15.5758491018966
120.441622954529,15.6982553600844
120.364983676902,15.5922232148733
120.257980202307,15.4825154158273
120.279756346156,15.3710980930787
120.420441427389,15.2183664158344
120.676451493589,15.3230199773784
120.52852287852,15.5218440069636
120.526733641448,15.3871210174714
119.973110381704,15.7382430924324
120.174909315309,15.6128543176866
119.984305867109,15.4362591130615
120.164720676196,14.8572522580791
120.365650653079,14.99762471363
120.203866301002,15.222344597863
120.196140495143,15.038301954476
120.094001076548,15.5822384287547
120.078270793504,15.253589999843
120.07570952154,15.6772419603241
120.468665415037,15.1466367301985
120.898470265149,15.1280461703519
120.791449645998,15.0087267169528
120.694366064949,14.9190441884771
120.579524701174,14.9145721506913
120.476748561101,15.0350231553038
120.731747237696,15.2184396459075
120.569601724875,15.1937450403934
120.763273188731,15.1168900036357
120.622105340363,15.0365915321723
121.033206062778,15.1917026616455
121.270422226236,15.1542083357775
120.779917239426,14.8147354156148
120.982885291677,14.783738386809
121.282573317006,14.9044952150327
121.127558050605,14.8506927446776
121.145596942068,15.1104899048275
120.897626334725,14.8684216647156
120.984246400149,15.0006572487688
121.160060197682,15.0021461609639
121.957268042483,21.1124008416514
121.923403429058,20.9292655504222
121.905764954321,20.9050235288043
121.931071917115,20.7099335383758
122.012838568348,20.4687999811304
121.93851753188,20.374711692422
121.860610842474,20.3068585857226
121.806513020287,20.3212845164474
121.858528213492,20.8223140580193
121.808768182417,20.7057423514929
121.836681595916,20.7658986182995
120.484843445802,14.8571843785982
120.390633924861,14.8265654546701
120.320713227548,14.7452759016921
120.326736301319,14.6665017510417
120.430021344112,14.4902543709123
120.563101540012,14.5015301217581
120.50642323216,14.7424255975722
120.471177512783,14.5777676780844
120.425948649745,14.6955482648443
120.575771207505,14.3827571582345
120.978914317753,14.6763788572867
121.061188570663,14.7263801336599
121.071953008506,14.6541632647199
121.011355478045,14.6355767555589
121.057355120888,14.5866651576035
121.046194803649,14.5126221412603
121.033684152965,14.4007710477797
120.987620273971,14.4611850890316
120.998538301603,14.5598758600227
121.077973027261,14.5441085035204
121.207639160373,14.7817938131623
121.16906924366,14.7486228337602
121.152874179566,14.6663239771814
121.134917183624,14.5938711281789
121.204754358925,14.5138890846309
121.420197675978,14.5844709825924
121.268074696177,14.6146191742331
121.326283564244,14.7284485579126
121.355811991252,14.3900836567534
121.2329256467,14.3645446376324
121.447209635838,15.1155353921666
121.615452130979,14.7352898734134
121.586628713494,14.4885570579913
121.669065401363,14.242467488597
121.337536763929,13.9478243818261
121.640407587448,13.9595683716629
122.624617460855,13.2659104615339
122.277617962502,13.6663484236614
122.337396209571,13.9328719668344
122.026905174697,14.1159613817265
121.928509550432,14.960518595991
121.950116042131,14.6877329684078
122.159049382517,14.8135270874526
122.379050738579,14.7024293065102
122.60321196966,14.0222375985785
122.928937046339,14.4640235103083
122.950038880712,14.4188138019761
122.373156953325,14.0916279205607
122.472061901846,14.2990288668338
122.839674342035,14.2305040148483
122.930773121097,13.9756917059268
122.733426736287,14.2780908258427
122.681328910922,14.1596447563158
122.811175407082,14.0413977341331
123.030107636438,13.9362376187776
120.894758116202,14.4283302045566
120.962286349855,14.4190637058855
121.019050769514,14.2913671847706
121.016842040558,14.158237804282
120.870826392697,14.1044034974493
120.703279381202,14.1915887489748
120.658990411915,14.2404498881306
120.917573588547,14.3315817605059
120.807624636451,14.1991396413815
120.877699496763,14.2704297233963
121.297808917709,14.423366030868
121.125747573422,14.4302790817332
121.124042880707,14.2297677790448
121.280190955033,14.0780910341721
121.442342709821,14.495041390639
121.585067895294,14.3348571221681
121.433089150289,14.1267995750576
121.46523024887,14.3554801591866
121.341548100268,14.2083664506768
121.209678582165,14.2665820605594
120.641093925806,14.1794832003721
120.67254102479,13.9004743684209
120.957610129015,13.8093568758759
121.135135095119,13.6891502131956
121.406707515025,13.7995324684183
121.11666344364,14.1031649769998
121.236532158019,13.8411031227374
121.050979101479,13.9054341462795
120.906958834362,13.6429565444103
121.084144172293,13.550708814866
120.376563299901,13.444072529629
120.809933972044,13.4120668745665
120.660239465672,13.2694157993359
121.155423927558,13.010508902308
120.934492846761,12.9726890836458
121.203597064228,12.3566611363639
121.063888317631,12.2570871524279
121.102957518815,12.8556349461937
121.098362755813,12.5729040334724
120.208147601159,13.7806259246993
120.928673808513,13.4640141096192
120.883042449371,13.3058751000848
121.481781306609,13.0964602476059
121.47430874056,12.6690112965042
121.385608067495,12.3956100415113
121.317849046858,12.5299900851592
121.272177537212,12.3521736972135
121.101635944302,13.2484353033335
121.381999293792,12.9676385753023
121.326734412304,12.707574621018
121.697319008477,12.929951795148
122.059304067749,12.9463051519841
122.110705500082,12.6291500494123
122.013616670402,12.1799341223113
121.977936527061,12.3310735202732
122.054070727138,12.5500324494464
122.049726297497,12.3642180481499
122.285045482938,12.5523914530417
122.481103278425,12.4443131454712
122.635189365546,12.3360328527522
122.653047076744,13.9179058292882
123.003171376775,13.8425164848439
122.935915533039,13.6419057897192
123.318928627847,13.3950659552134
123.520559847386,13.4341932887747
123.366727518203,13.8948576668807
123.827449661307,13.7720666255635
123.430455399071,13.7697922581107
123.137646331737,13.5925470783895
123.332693372269,13.6318256327778
123.601312841453,13.483340648825
123.688359609568,13.3713103252037
123.385907853709,13.2667168995639
123.352080292787,13.0891784459193
123.479535364279,13.072529942389
123.879582663886,13.3115280707907
124.021997568778,13.2435867171596
124.147658732156,13.1986632689501
123.751817812705,13.256034949616
123.687520748811,13.0720602560501
123.553184099236,13.0033219761792
123.633447633317,12.9143467695219
123.970949431997,13.0662182300939
124.133511979582,13.0408952841041
123.894564079547,12.8099979016963
124.062828899449,12.5808343031803
124.080869104897,12.8882173769185
124.082143934395,12.7944965580012
123.94955213769,12.7292394216936
123.804577646952,12.9632031223903
124.150936794645,12.4440067519264
124.266222278295,12.4138982031602
124.308566095522,12.5189165473527
124.404679155253,12.3441680571009
125.264285238652,12.3778211845981
125.02168841741,12.5687378366167
124.64683456598,12.2967848837181
125.028062494236,12.312302541387
124.892023080956,12.4546313878116
124.621000527253,12.4448861356202
122.994774257665,13.0746192262134
123.216020840278,12.8772044362057
123.691112775483,12.5442322857041
123.292724391634,12.531806806358
123.258784718398,12.0582400105797
123.993308821785,11.8954507678364
123.820455658001,12.1558123301655
123.443014106417,12.324406133447
123.650240127633,12.2615051945448
123.669981738885,12.1331965081213
121.882390324853,13.512810068146
122.011254029709,13.2256322656343
122.09093507466,13.4593971881551
122.094657996817,13.3624062667928
122.165474427682,13.5213115484173
121.953920593845,13.2899349320778
121.852850452461,13.365125198327
121.859147934868,13.4539314584721
122.010403546335,13.4348427047664
121.945207068796,13.363882837438
120.031192685223,12.1283665185402
120.272156595976,12.0717053330077
119.482183837604,10.6378445250969
119.056780677809,10.1601688881971
118.645041830332,9.74161284824053
117.913977985176,9.10881530128845
117.38742160522,8.62298005360649
117.016375868809,7.93014503045011
117.732992653178,8.85723515012709
118.444118822766,9.43725919379604
121.387757257956,12.040956145054
121.469029983071,11.8441380081997
121.963329578848,11.7806069015652
122.097930417255,11.4423275543072
122.249136693413,10.9855950190974
121.981163598509,10.4947853917715
121.993376043188,10.8237065702229
122.125132364192,11.2681041194711
122.13709999834,11.7154121101744
122.13265237808,10.9787075279116
121.917465683365,11.9843224931444
121.906210233906,11.8757594247506
121.891457451704,11.8082883089355
121.969586336981,11.8924402621121
122.191932341738,11.794502261364
122.307336525239,11.6994303453677
122.256461630387,11.376995537219
122.50783718535,11.5436183047223
122.239075701547,11.6449919467201
122.370951610719,11.6058433959656
122.24168771222,11.2914468259447
122.246950666023,11.1895040463059
122.76130240334,11.5702499361428
123.039823100968,11.4749613384085
122.819875738357,11.2561812883548
122.828052936258,11.5110935677189
122.438268934219,11.3033960335686
122.703051703846,11.4517894761371
122.586572402185,11.2987065605604
122.464655373235,11.4498058617301
123.098173261768,11.4585019552854
123.053121068523,11.2562310986156
122.328652313522,11.150230893081
122.047515597358,10.5311691033026
122.836634512962,11.0802199872964
122.743578909355,10.8647125837338
122.36280338611,10.7556198116077
122.522038617092,11.0239709265358
123.22323060797,11.4798123694287
123.168095760952,11.287435291598
122.655569373052,10.7133226782136
122.690568304382,10.6377066340128
122.555972893457,10.5882067911064
122.51456313239,10.4944031724048
122.532921249004,10.4418029083851
122.614295732465,10.473159621679
122.688953952357,10.590010727196
122.587637198849,10.5273988733735
122.699052202609,10.4617384598022
122.622425686977,10.6195412224385
123.450600674517,10.7970614320638
123.19783285418,10.9091604910647
122.560243712341,9.90239535117689
122.626892607617,9.63274418607264
123.091149145819,10.2908211020747
122.858792263566,9.95528444937101
122.951612454174,10.5145061698298
123.290625319552,10.4946410038075
123.144513173168,10.7644632210453
122.978225489298,10.1921516621926
123.224059148331,10.3631219833208
123.237239880506,10.2183812133264
122.706582481016,9.47492621467094
122.9782930777,9.13951273970014
123.216715558292,9.29076842301882
122.971648987968,9.43557341439325
123.084366615537,9.75135721741831
122.938492667924,9.58688734178843
123.157459386645,10.047380974415
122.951724862711,9.76452215256351
123.741052439672,11.2076231166834
124.017558445129,11.2133861735037
123.38256236614,9.53733997453457
123.479077718204,9.82997588416154
123.575738886208,10.10283565704
123.705670925085,10.3196673500526
123.935617290875,10.5756196438731
123.966685154005,10.9372983543223
124.3547953496,10.6595976672362
124.477877031644,10.67548224162
124.206320346085,10.0879761477479
124.471410908428,10.0014023971344
124.530088418016,9.77753039834464
124.360640668195,9.68616970556844
123.886576429965,9.66469816947673
123.85381327851,9.81608136043251
124.049811297447,9.92406563467281
124.27536910027,9.92328349670798
124.039172655308,9.70373871138121
123.82011422166,9.59579020925145
124.335228315026,11.4784878388875
124.507985910585,11.3658517387605
124.917669074928,11.3437450133944
124.831339487475,10.2955197128626
125.032633933318,10.6197699959827
124.48932765634,10.9746562853788
124.839405673306,11.084522687327
124.851407807416,10.8740410934104
124.856214738654,10.5715466218611
124.62033669471,11.1975701221209
124.263974133436,11.5733457314974
124.319169430142,11.7851929540838
124.377824778133,11.6673624514816
124.528774923158,11.6674211013753
124.59476878756,11.5404777684204
124.479477093045,11.4909446665176
124.568715103993,11.5019860657694
124.413266972458,11.5841642519798
124.505216900143,11.6289110754131
124.495681651256,11.560733513912
124.43844082341,12.2490514825212
124.743901774555,12.1864612799139
125.071509105068,12.2039173226944
124.626449565097,12.1066290026122
124.982518830649,11.9169442352009
125.2232748461,11.7639559328307
124.936487206907,11.5392216322767
125.231898192736,11.3793341290168
125.223755734195,11.1871143939617
125.096582943934,11.5512579808475
124.780463065657,11.6437805642439
124.819939172447,11.5597009984715
124.439911839707,11.8988686358361
124.31153642403,11.9340210608859
124.855597093313,11.6580997939138
125.686101122837,10.7857292796922
125.781804888389,10.7125994224489
125.721937531746,11.0712784807213
125.639607795812,11.1640162660722
125.336955457988,11.1895375534841
125.54449140836,11.3225750678127
125.273408103597,11.5712894628374
125.372362115058,11.8399857124808
125.19434927701,12.1076501962506
125.402405015304,12.2176612871843
125.146117634154,10.5729951548594
125.224184143684,10.3390766271608
125.10736506465,10.2445307062678
125.166081815667,10.0929344866068
125.248324341649,9.9937731230229
124.967065774528,10.097469267008
124.824834422463,10.1739073917602
124.966107689412,10.4788307898776
124.94831891665,10.2882613964362
125.091879725355,10.4122831229887
125.480628353916,10.4473007905444
125.63158238531,10.4345900093921
125.628798128566,10.2998828364345
125.576095958806,10.3479574323238
125.544211013134,10.3038457752926
125.514506901813,10.1134668239883
125.637477330001,10.1453653841429
125.644390339098,9.97607508037691
125.675238063158,9.89696374704743
125.527840442399,10.0155944317777
126.072303496104,9.97076404722558
126.088794006937,9.78501321790839
125.971782189174,9.66121658818604
125.632258379858,9.85786924256317
125.72356705042,9.77910297022249
125.646024018032,9.71317100165569
125.949713569497,9.59816343645082
125.445170652761,9.76560875938876
125.460511536329,9.48202693784915
125.771680441479,9.38112554872276
125.865949263985,9.47812148630398
125.691328972615,9.57891083441721
125.495024171988,9.67486742450407
125.718791825002,9.49326054684024
125.5271503616,9.54070893907748
124.700185936976,9.23171167789998
124.653714080978,9.2023340809348
124.675020119757,9.1586664606918
124.712903139509,9.12314120936588
124.784825059837,9.11539700599847
124.773983822079,9.0973655196124
124.763718050287,9.19605847957819
124.770955494594,9.15409989926707
124.729831463324,9.2027988893841
124.727981690421,9.1625278207987
125.505539922471,9.41433344028375
125.687297657659,9.38013374271155
125.695542530231,9.15990246118979
125.290629516871,8.93588218682466
125.276175810143,8.73545444919858
125.596750303217,8.75311213146121
125.578049896248,8.91427642308465
125.583016139782,9.14757747498197
125.415505973623,8.82333710450164
125.603771621088,9.27230982898493
125.869453207838,9.40170231977814
125.77933895143,9.30384754207164
126.129207314791,9.22211092888636
126.284659829307,8.86600446010256
126.373129191164,8.02773807036887
126.397404939575,8.17204227048643
126.282663627367,8.24853525104779
126.314166399151,8.46504791287536
126.142464400929,8.44675777874354
126.077400319215,8.56225470888733
126.035865469359,8.73341611933456
125.922215975126,8.9774398864955
126.129527994479,8.87719182614254
126.035382139662,9.07508223778083
125.927524903431,9.2238100665481
125.791226506248,9.13289025967031
125.272199299824,8.62371380264398
125.427080839747,8.03112536608167
126.277628631234,8.0350796844041
126.049894149667,7.99083977179385
125.730204441863,8.93290594558076
125.894030188989,8.75423979291117
125.516549169935,8.6156159595166
125.645755767362,8.19080922298993
126.197391644246,8.30506684363751
125.984353235079,8.48084962508279
125.416280281965,8.42562037157145
126.015232200718,8.20464332861916
125.777016369945,8.56124531012565
125.709795257445,8.39084184084871
125.197578395875,8.9923296693941
124.863516165293,8.97773060458598
125.189967089923,8.82472094480123
125.195461539079,8.63402259476514
124.325640716587,8.38806471481188
124.55656443668,8.32473816967657
124.415410652845,8.55219000733599
124.441399641716,8.4337006538772
124.606671455748,8.46594323009611
124.758656825474,8.4784416915528
124.825414135742,8.6260992555576
124.846075855657,8.79697802875217
125.087144523202,8.75955561532656
124.938776567961,8.82610269852788
125.000839656903,8.68769194484718
124.891103243018,8.54769186976319
125.191578205932,8.53295792345529
125.23328102836,8.31904466155367
125.384828058403,7.70677652588926
125.084065624646,7.52752112824213
124.641452380999,8.09173847940011
124.807515067785,8.3310739046006
124.929394793858,7.56768622155408
125.140211252183,8.19791811104155
124.887990219098,7.89010121699925
125.462041545189,7.94956794575146
125.626830949222,7.94198542572175
125.895758706686,7.74634008574285
125.868545312436,7.61837663909645
125.735555261192,7.41877835507934
125.580267779694,7.32439506521205
125.338157712907,7.60841850619432
125.572955101678,7.75827291159136
125.687592203884,7.64911518241003
125.732287903823,7.93801940046764
125.790625914217,7.78976062555199
125.920076950682,7.92688610931202
126.1110703978,7.90907725234935
125.933519334517,7.48651438341812
125.964414837872,7.18074631761445
126.198786469763,7.29742793645887
126.142760653603,7.74130370167153
126.124670989773,7.51805021363354
126.081256711899,7.42965593804092
125.75992645015,7.09658169642924
126.183083317991,6.42044573514232
126.198236304333,6.73570857762732
126.055586039641,7.03887741566356
126.213327930584,7.9247261743038
126.474735218799,7.66647819381584
126.497649700821,7.23609996582617
126.320570071877,6.84656683401526
126.240614415687,7.16573842177202
126.378246199606,7.53587525542274
126.391614240006,7.12852118294102
126.154470712764,6.57173828072647
126.177180590177,7.02821197059481
126.498517276281,7.34774669242583
126.357322632824,7.8053538292928
126.343720312729,7.32265287931159
123.621939577383,9.28124700210252
123.481924718604,9.19922644995552
123.659076449581,9.21950484310608
123.682937062456,9.14544965688368
123.609242233812,9.11762085985475
123.53233004378,9.14487958866234
123.616048945705,9.22615986119274
123.53489880289,9.20244122709142
123.629213461571,9.1817302470958
123.589458016341,9.16288310309854
123.262719618133,8.19117807077048
123.477285335647,8.1482159042556
123.592503871576,7.92108065722407
123.048064424143,7.89518041092497
123.387734150817,7.70748789155419
123.170000050374,7.53326846607105
123.354558129944,7.46736183548215
123.38799954708,7.99369499334437
123.262434521933,7.74377078772729
123.259223519115,7.88523353727368
122.29990204309,7.40444621841049
121.977665345399,7.09133078074512
122.129405229764,6.95018865043729
122.21774063623,7.27601542448554
122.168623541959,7.11144928624702
122.326059075717,7.53936218022499
122.398380509243,7.684213215468
122.500511576656,7.76658689590822
122.652184898411,7.8292435398951
122.803925619524,7.84908015282442
123.034855877643,7.76687892781838
122.84369446182,7.35233111269608
122.902935493984,7.68791342124474
122.968900746432,7.5727786516923
122.869987900156,7.58591974862508
122.016905882336,7.21970379778921
122.141627395509,7.45351205233989
122.233359106287,7.7628994946836
122.358437886331,7.92758726812267
123.4546904024,8.59234177321216
123.480733075315,8.26992865091975
123.173612944729,8.28991830990783
123.167080554611,8.46098626156543
123.094298472681,8.07611083728638
122.879750234244,8.03662675574716
122.529959457353,7.97716141305655
123.381813775625,8.42793911849602
122.727940925076,8.01023633635651
122.105737513355,7.27251867498158
122.995268291039,8.28995605814911
123.659611935699,8.59533493884471
123.817465992726,8.22004065544903
123.605998916145,8.12172733588229
123.738083620077,8.14453574617447
123.612706308302,8.19079852287159
123.58348476839,8.52308805752413
123.781630018781,8.46353034115906
123.609672731653,8.36515003653594
123.811165918641,8.36807746883654
123.741628926401,8.27610885150093
124.520597953968,8.20155390727815
124.312942916127,8.29437351969838
123.717775479178,7.85838226999956
123.938613266827,7.77571229235147
124.071023699879,7.96617557294456
124.196834135443,8.1138405211509
124.064871470583,8.13723145006358
123.859975530143,8.02587674374225
123.846384787837,7.83511666068432
123.942410062152,7.99609207629686
124.352074400554,8.1495324889664
124.20506304789,7.53164353264972
124.090440873243,7.82139889894973
123.874171164987,7.71335017136176
124.467146442398,8.02580505832527
124.693330243955,7.66321039964766
124.390034825908,7.65771861601568
124.56543005374,7.84128081040463
124.334834786774,7.9242986014633
124.172464873276,7.66494389681989
124.026585251144,7.31993431872082
124.401236827739,7.55408215360532
124.267475536762,7.45910750547166
124.442082375486,7.44706145375687
124.321239175892,7.25338536864693
124.437908701686,7.17245312450289
124.04358246893,6.81990710383215
124.072209153308,7.10766515874322
124.30585634369,7.05608485471321
124.238154304072,6.97732887917384
124.01748531806,6.92851462480792
124.174293401352,7.10906239746288
124.356310663529,7.41444269179743
124.245646104444,7.3128034277143
124.118100838333,7.02038980384226
124.199264721512,7.21425325246477
124.258475982001,7.1877808718038
124.140872573602,6.90685391573441
124.127424765984,6.78682512446942
124.305075347853,6.77157850027917
124.500904044339,6.79074639311987
124.754769738001,6.93622967818764
124.902068336064,6.73837099038507
124.761963498045,7.09897965609429
124.491702262401,7.00455086568141
124.713175152664,6.80812943257816
124.839332617608,6.67448913688242
124.353371167377,6.97865708389549
124.595137833507,6.93021561121098
124.397383998412,6.83381302196299
124.377087129198,7.20552933319705
124.500291772614,7.11634371504032
124.649784325744,7.02868724862525
124.882819834686,6.86339825001775
125.027339978603,6.80691396737863
125.242370940625,7.06731944022383
125.206798919402,7.53102941055097
125.117282898332,7.41311475264779
124.785145954157,7.54774903688156
124.909665340521,7.38775005931072
124.475610392212,7.61796863187
124.524066038561,7.33332499965625
125.032308134872,7.1948672861326
124.803642153891,7.23364083674279
124.640664774766,7.24083419873156
125.315494321364,7.52882445730509
125.457107181568,7.52476592027715
125.40175919532,5.6020833747421
125.391140410122,5.4081764860112
125.464585638646,5.71687090726004
125.560700367626,5.92680846798914
125.332970087295,6.40119538283019
125.580280669986,7.18224731263467
125.313489550774,7.14093613502488
125.20981435903,6.78967643727831
125.663514656615,6.14323679628882
125.517429034348,6.49235720647088
125.40460345347,6.93995673981905
125.277784797237,6.55266625839519
125.578730053447,6.2652629403726
125.165331322954,6.39206662717447
125.204528581873,6.33601032271705
125.434155621082,6.25609272234276
125.305539876119,6.14161329705039
125.336438668374,5.67795810878703
125.274726671759,5.83929377562197
125.469481822475,6.08171451849963
125.39628038538,5.861799435976
125.37737644879,6.0459679341167
125.306010949044,6.25009627420571
125.038566256394,5.89938452766852
125.040559580758,5.99472977803453
124.945269689171,5.98192367569565
124.935181099764,5.91455070544283
124.402023938607,6.13158921745088
124.764604194539,5.97595713060565
124.667791622745,6.00421342123066
124.484043387746,6.08367827553266
124.572707159994,6.0669831164029
124.835073772166,5.93133275830697
124.330129231958,6.29129729377913
124.380976111536,6.25169621528459
124.996475399827,6.06394230145074
125.106361458146,6.02571553027116
125.218834672451,6.22252677303932
124.755075784831,6.56463237399985
124.637444187052,6.28549144160402
125.124703171941,6.50073328246668
124.842050087304,6.05298019356605
124.659415900674,6.47452049053239
125.017419182042,6.38773621801337
125.003734812197,6.24804744167127
124.635384127913,6.15066020250574
124.787436259966,6.41653831849059
124.862237722733,6.19102172365826
124.343034857495,6.19587892756035
124.081158141168,6.6981166668628
124.601383691874,6.82988929167628
125.079484792495,6.69326158972136
125.172706762679,6.57943368496797
124.55389741133,6.37454506289056
124.141774452622,6.58943108198635
124.233070458365,6.25535324324507
124.658614695877,6.72774850031559
124.360492699272,6.58394931955687
124.257098677641,6.66809511712236
124.277780796277,6.39174923586231
124.134866707027,6.44306983859606
124.543189233825,6.63603956473983
124.941103184126,6.62806492980711
124.171425229952,14.0234285716336
124.223663499199,14.031389774592
124.077167743072,13.6654721256625
124.174326272502,13.594339559942
124.317376547906,13.629790338771
124.377441559252,13.8415225278585
124.353132746852,13.7101484730593
124.315317174036,13.8632343171685
124.234574959805,13.8669428532261
124.215453474285,13.7486746606955
125.46182699523,7.33738487494223
120.179410297979,5.28802739920335
120.199577338884,5.17638587042716
120.205148412926,5.02524114136662
119.820858825264,4.87893288414213
119.822818812649,4.80995349816883
119.793686827381,5.07919305017148
119.756291079873,5.02316186438422
119.873793781733,5.11243963476932
120.071562407843,5.216880299396
119.966904574469,5.17038523121869
119.483960636891,4.80336092861838
119.407332943379,4.74549494970927
120.335735440081,5.14739394278509
120.296566354732,5.10779032647531
120.300995979584,5.22283811197246
120.867085161268,5.5620262060454
120.785099820965,5.54857322022376
120.944362769474,5.9733014987163
121.085351051748,6.03957585485781
121.331949072997,5.96474826701316
120.569948811815,6.35143833123409
120.557077109089,6.29385361452911
120.105556436623,5.96952494556212
121.840786861575,6.12888015516381
121.857461480367,6.01378640096868
121.545311632586,6.0229113246726
120.411670606454,5.78534863974546
120.437846544031,6.15523611028419
120.841989309966,5.69344720455018
121.164966807765,5.80308448303231
121.400736754654,6.03072851640516
121.601902104732,6.66360447204463
121.838823036073,6.63625926586469
122.02127215734,6.70244329556747
122.276392036827,6.62393212718916
122.172979342476,6.49053939004044
122.002052122652,6.44088878929975
121.917960544986,6.55091342632902
122.128366865111,6.61218076887551
121.456884283894,6.75361480747612
121.966057109441,6.35200084719072
